EM_HAUL_PK,VESSEL_ID,ORIGINAL_EM_TRIP_NUMBER,EM_TRIP_NUMBER,ODDS_TRIP_NUMBER,TRIP_START_DATE,EM_HAUL_NUMBER,RETRIEVAL_START_DATE,RETRIEVAL_END_DATE,SAMPLED_FLAG,AGENCY_GEAR_ID,AGENCY_GEAR_CODE,EM_GEAR_CODE,EM_GEAR_NAME,OBS_VESSEL_TYPE,HAUL_PURPOSE_CODE,FMP_AREA_ID,FMP_SUB_AREA_ID,FMP_SUB_AREA_CODE,REPORTING_AREA_ID,REPORTING_AREA_CODE,ADFG_STAT_AREA_ID,ADFG_STAT_AREA_CODE,CRITICAL_HABITAT_AREA_ID,CRITICAL_HABITAT_AREA_CODE,SPECIAL_AREA_ID,SPECIAL_AREA_CODE,COBLZ_FLAG,RETRIEVAL_START_LATITUDE_DD,RETRIEVAL_START_LONGITUDE_DD,RETRIEVAL_END_LATITUDE_DD,RETRIEVAL_END_LONGITUDE_DD,PROCESSING_SECTOR,HARVEST_SECTOR,TOTAL_GROUNDFISH_WEIGHT_MT,RETAINED_GROUNDFISH_WEIGHT_MT,TARGET_FISHERY_CODE,TRIP_TARGET_CODE,TRIP_TARGET_DATE,YEAR,GEAR_PERFORMANCE,GEAR_PERFORMANCE_DESCRIPTION,FILE_IMPORT_DATE,IMPORT_PROCESSED_DATE,LAST_MODIFIED_DATE_HAUL,USER_REQUESTED_COVERAGE,INHERIT_OBSERVER_COVERAGE,RANDOM_NUMBER_USED,EFFECTIVE_RATE,TRIP_TOTAL_HAULS_POTS,TRIP_SAMPLED_HAULS_POTS,CATCH_REPORT_SPECIES_FACT_PK,OBS_SPECIES_CODE,AGENCY_SPECIES_ID,AGENCY_SPECIES_CODE,SPECIES_GROUP_ID,SPECIES_GROUP_CODE,EXTRAPOLATED_WEIGHT_MT,EXTRAPOLATED_WEIGHT_KG,EXTRAPOLATED_NUMBER,PERCENT_RETAINED,LAST_MODIFIED_DATE_SPECIES,AKFIN_VDATE,OBS_VESSEL_ID,ADFG_VESSEL_ID,OBS_VESSEL_TYPE_DESC,OBS_GEAR_CODE,OBS_GEAR_DESCRIPTION,FMP_AREA,FMP_SUBAREA,OBS_SPECIES_NAME,AGENCY_SPECIES_NAME,HAUL_PURPOSE_DESCRIPTION,HAUL_TARGET_NAME,TRIP_TARGET_NAME,TOTAL_SPECIES_DEPREDATED,NUMBER_OF_POTS_IN_SAMPLED_STRING,NUMBER_OF_SAMPLED_STRINGS,NUMBER_OF_NON_SAMPLED_STRINGS,TOTAL_STRINGS_IN_TRIP,AKR_VES_LENGTH
123810,3233,22_NORTHERNSTAR01.02,2201.02,145981,2/3/2022 7:56,235303,2/3/2022 11:16,2/3/2022 11:18,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.06,-162.1392,55.06,-162.13857,S,CV,0.0198597,0.0198597,C,C,2/3/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,29.95,30,160,54,88529271,202,2,110,2,PCOD,0.0198597,19.8597,7,100,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123879,3233,22_NORTHERNSTAR01.02,2201.02,145981,2/3/2022 7:56,235372,2/5/2022 11:07,2/5/2022 11:09,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.06,-162.1425,55.06,-162.14109,S,CV,0.025533900000000002,0.022725171,C,C,2/3/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,29.95,30,160,54,88529400,202,2,110,2,PCOD,0.025533900000000002,25.5339,9,89,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123657,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235150,1/30/2022 12:25,1/30/2022 12:26,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.08,-162.15492,55.08,-162.15489,S,CV,0.0907872,0.085339968,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88528990,202,2,110,2,PCOD,0.0907872,90.7872,32,94,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123654,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235147,1/30/2022 11:16,1/30/2022 11:17,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.06,-162.16044,55.07,-162.15965,S,CV,0.0794388,0.065139816,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88528984,202,2,110,2,PCOD,0.0794388,79.4388,28,82,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
122722,30196,22_WESTERNFREEDOM02.01,2202.01,150103,5/22/2022 14:54,232336,5/28/2022 21:07,5/28/2022 22:58,Y,5,HAL,7,FixedHookLongline,3,CA,31,31,GOA,24,620,7253,585432,0,N/A,0,N/A,N,54.76,-158.04977,54.79,-158.09818,S,CV,0.8455598,0.559892214,I,I,5/22/2022 0:00,2022,1,No problems,9/14/2022 17:30,9/15/2022 11:02,9/15/2022 11:02,N,N,26.73,30,19,7,87457510,202,2,110,2,PCOD,0.2415924,241.5924,84,86,9/15/2022 11:02,10/26/2022 6:30,74771,74771,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,58
123675,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235168,1/30/2022 13:26,1/30/2022 13:28,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.04,-162.12388,55.04,-162.12392,S,CV,0.1027933,0.084772548,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88529023,202,2,110,2,PCOD,0.10213560000000001,102.1356,36,83,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123729,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235222,1/31/2022 12:43,1/31/2022 12:45,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.06,-162.1501,55.06,-162.15021,S,CV,0.0749569,0.059749326,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88529119,202,2,110,2,PCOD,0.0737646,73.7646,26,81,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123882,3233,22_NORTHERNSTAR01.02,2201.02,145981,2/3/2022 7:56,235375,2/5/2022 10:38,2/5/2022 10:40,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.04,-162.11707,55.05,-162.11562,S,CV,0.0403771,0.036939042,C,C,2/3/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,29.95,30,160,54,88529405,202,2,110,2,PCOD,0.0397194,39.7194,14,93,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123630,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235123,1/30/2022 9:48,1/30/2022 9:50,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.04,-162.11467,55.04,-162.11383,S,CV,0.0822759,0.079807623,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88528943,202,2,110,2,PCOD,0.0822759,82.2759,29,97,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123780,3233,22_NORTHERNSTAR01.02,2201.02,145981,2/3/2022 7:56,235273,2/3/2022 9:24,2/3/2022 9:26,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.03,-162.10707,55.03,-162.10581,S,CV,0.0680904,0.065366784,C,C,2/3/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,29.95,30,160,54,88529218,202,2,110,2,PCOD,0.0680904,68.0904,24,96,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123621,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235114,1/30/2022 9:57,1/30/2022 9:59,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.05,-162.11738,55.05,-162.11679,S,CV,0.0488884,0.045336858,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88528928,202,2,110,2,PCOD,0.0482307,48.2307,17,94,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123888,3233,22_NORTHERNSTAR01.02,2201.02,145981,2/3/2022 7:56,235381,2/5/2022 10:58,2/5/2022 11:00,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.06,-162.13351,55.06,-162.13275,S,CV,0.0367244,0.0367244,C,C,2/3/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,29.95,30,160,54,88529417,202,2,110,2,PCOD,0.025533900000000002,25.5339,9,100,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123613,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235106,1/30/2022 9:15,1/30/2022 9:17,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.03,-162.10941,55.03,-162.1078,S,CV,0.0879501,0.071239581,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88528911,202,2,110,2,PCOD,0.0879501,87.9501,31,81,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123726,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235219,1/31/2022 11:53,1/31/2022 11:55,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.03,-162.12134,55.03,-162.1214,S,CV,0.0991406,0.093863594,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88529112,202,2,110,2,PCOD,0.0879501,87.9501,31,94,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123762,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235255,1/31/2022 13:57,1/31/2022 13:59,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.07,-162.16104,55.07,-162.16028,S,CV,0.056742,0.0453936,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88529185,202,2,110,2,PCOD,0.056742,56.742,20,80,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
122775,31364,22_INTREPID01.01,2201.01,150476,5/22/2022 15:31,232061,5/25/2022 16:52,5/25/2022 19:02,Y,5,HAL,7,FixedHookLongline,3,CA,31,31,GOA,24,620,4036,545631,0,N/A,0,N/A,N,56.56,-154.64168,56.6,-154.67335,S,CV,0.2604021,0.015042798,I,I,5/22/2022 0:00,2022,1,No problems,9/20/2022 20:00,9/22/2022 11:18,9/22/2022 11:18,N,N,21.04,30,19,6,87947625,202,2,110,2,PCOD,0.1006635,100.6635,35,6,9/22/2022 11:18,10/26/2022 6:30,75701,75701,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,58
123711,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235204,1/31/2022 11:37,1/31/2022 11:39,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.04,-162.11603,55.04,-162.11493,S,CV,0.056742,0.0425565,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88529083,202,2,110,2,PCOD,0.056742,56.742,20,75,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123690,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235183,1/30/2022 13:36,1/30/2022 13:38,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.03,-162.11906,55.03,-162.11932,S,CV,0.0488884,0.045336858,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88529047,202,2,110,2,PCOD,0.0482307,48.2307,17,94,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123618,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235111,1/30/2022 9:06,1/30/2022 9:08,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.03,-162.12191,55.03,-162.12,S,CV,0.0312081,0.0312081,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88528923,202,2,110,2,PCOD,0.0312081,31.2081,11,100,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123876,3233,22_NORTHERNSTAR01.02,2201.02,145981,2/3/2022 7:56,235369,2/5/2022 10:14,2/5/2022 10:16,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.03,-162.10052,55.03,-162.09892,S,CV,0.0397194,0.036939042,C,C,2/3/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,29.95,30,160,54,88529394,202,2,110,2,PCOD,0.0397194,39.7194,14,93,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123768,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235261,1/31/2022 14:16,1/31/2022 14:18,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.05,-162.15748,55.05,-162.15709,S,CV,0.0879501,0.076516587,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88529195,202,2,110,2,PCOD,0.0879501,87.9501,31,87,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123651,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235144,1/30/2022 11:44,1/30/2022 11:46,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.08,-162.16639,55.08,-162.16639,S,CV,0.0907872,0.076261248,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88528981,202,2,110,2,PCOD,0.0907872,90.7872,32,84,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123922,3233,22_NORTHERNSTAR01.02,2201.02,145981,2/3/2022 7:56,235415,2/5/2022 13:34,2/5/2022 13:36,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.11,-162.16166,55.11,-162.16131,S,CV,0.0226968,0.0226968,C,C,2/3/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,29.95,30,160,54,88529476,202,2,110,2,PCOD,0.0226968,22.6968,8,100,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
124912,4173,22_CINDRIAGENE01.01,2201.01,153547,9/3/2022 21:04,236989,9/5/2022 16:36,9/5/2022 17:33,Y,5,HAL,7,FixedHookLongline,3,CA,31,31,GOA,24,620,7226,565704,0,N/A,0,N/A,N,57.12,-156.35131,57.1,-156.32025,S,CV,0.025654,0.0057522,I,I,9/3/2022 0:00,2022,1,No problems,10/20/2022 17:30,10/21/2022 10:50,10/21/2022 10:50,N,N,2.9,30,28,9,89509343,202,2,110,2,PCOD,0.0057522,5.7522,2,100,10/21/2022 10:50,10/26/2022 6:30,58183,58183,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,58
123666,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235159,1/30/2022 12:15,1/30/2022 12:17,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.09,-162.15778,55.08,-162.15724,S,CV,0.056742,0.0482307,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88529007,202,2,110,2,PCOD,0.056742,56.742,20,85,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123795,3233,22_NORTHERNSTAR01.02,2201.02,145981,2/3/2022 7:56,235288,2/3/2022 11:06,2/3/2022 11:07,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.05,-162.1255,55.05,-162.12611,S,CV,0.0652533,0.048287442,C,C,2/3/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,29.95,30,160,54,88529247,202,2,110,2,PCOD,0.0652533,65.2533,23,74,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123608,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235101,1/30/2022 8:47,1/30/2022 8:49,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.02,-162.14726,55.03,-162.14557,S,CV,0.0992985,0.06553701,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88528902,202,2,110,2,PCOD,0.0992985,99.2985,35,66,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123669,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235162,1/30/2022 13:07,1/30/2022 13:09,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.05,-162.13591,55.05,-162.13528,S,CV,0.1248324,0.113597484,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88529012,202,2,110,2,PCOD,0.1248324,124.8324,44,91,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123756,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235249,1/31/2022 13:39,1/31/2022 13:41,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.08,-162.16616,55.08,-162.1656,S,CV,0.0595791,0.030981132,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88529176,202,2,110,2,PCOD,0.0595791,59.5791,21,52,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123909,3233,22_NORTHERNSTAR01.02,2201.02,145981,2/3/2022 7:56,235402,2/5/2022 13:04,2/5/2022 13:06,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.09,-162.15538,55.09,-162.15556,S,CV,0.0113484,0.0113484,C,C,2/3/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,29.95,30,160,54,88529455,202,2,110,2,PCOD,0.0113484,11.3484,4,100,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123672,3233,22_NORTHERNSTAR01.01,2201.01,146121,1/30/2022 7:41,235165,1/30/2022 12:33,1/30/2022 12:35,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.07,-162.15231,55.07,-162.15318,S,CV,0.0205174,0.0198597,C,C,1/30/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,0.79,30,160,53,88529017,202,2,110,2,PCOD,0.0198597,19.8597,7,100,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123834,3233,22_NORTHERNSTAR01.02,2201.02,145981,2/3/2022 7:56,235327,2/3/2022 12:56,2/3/2022 12:57,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.06,-162.1457,55.06,-162.14582,S,CV,0.0056742,0.0056742,C,C,2/3/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,29.95,30,160,54,88529315,202,2,110,2,PCOD,0.0056742,5.6742,2,100,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
123891,3233,22_NORTHERNSTAR01.02,2201.02,145981,2/3/2022 7:56,235384,2/5/2022 12:11,2/5/2022 12:13,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,23,610,4491,625501,0,N/A,0,N/A,N,55.04,-162.13348,55.05,-162.13326,S,CV,0.0198597,0.017079342,C,C,2/3/2022 0:00,2022,1,No problems,10/2/2022 17:30,10/3/2022 10:54,10/3/2022 10:54,N,N,29.95,30,160,54,88529424,202,2,110,2,PCOD,0.0198597,19.8597,7,86,10/3/2022 10:54,10/26/2022 6:30,47647,47647,Catcher Vessel,6,POT OR TRAP,GOA,WG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,53
